No.,Tissue,Elevated_Gene_symbol,GO_BP,GO_MF,GO_CC,REACTOME,KEGG,BIOCARTA
310,Adrenal Gland,ADAMTSL2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
311,Adrenal Gland,ADGRA1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
312,Adrenal Gland,ADGRV1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
313,Adrenal Gland,AKAP7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
314,Adrenal Gland,AL121845.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
315,Adrenal Gland,ALAS1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
316,Adrenal Gland,ALKAL2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
317,Adrenal Gland,AMHR2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
318,Adrenal Gland,ANO4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
319,Adrenal Gland,APOE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
320,Adrenal Gland,ARHGAP36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
321,Adrenal Gland,AS3MT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
322,Adrenal Gland,AVPR1A,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
323,Adrenal Gland,C2CD2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
324,Adrenal Gland,CACNA1I,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
325,Adrenal Gland,CALN1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
326,Adrenal Gland,CAMK1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
327,Adrenal Gland,CBLN4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
328,Adrenal Gland,CELF3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
329,Adrenal Gland,CHGB,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
330,Adrenal Gland,CREBL2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
331,Adrenal Gland,CTNNAL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
332,Adrenal Gland,CTSA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
333,Adrenal Gland,CYB561A3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
334,Adrenal Gland,CYB5B,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
335,Adrenal Gland,CYP26C1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
336,Adrenal Gland,CYP2W1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
337,Adrenal Gland,DHCR24,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
338,Adrenal Gland,DIABLO,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
339,Adrenal Gland,EPHX1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
340,Adrenal Gland,EVX1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
341,Adrenal Gland,FAM135B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
342,Adrenal Gland,FAM198B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
343,Adrenal Gland,FAM19A4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
344,Adrenal Gland,FDX1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
345,Adrenal Gland,FDXR,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
346,Adrenal Gland,FGF11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
347,Adrenal Gland,FLRT1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
348,Adrenal Gland,FNDC10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
349,Adrenal Gland,FNDC4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
350,Adrenal Gland,FP565260.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
351,Adrenal Gland,GALM,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
352,Adrenal Gland,GALR1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
353,Adrenal Gland,GHSR,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
354,Adrenal Gland,GJD2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
355,Adrenal Gland,GNG8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
356,Adrenal Gland,GSTA3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
357,Adrenal Gland,GSTA4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
358,Adrenal Gland,HDHD3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
359,Adrenal Gland,HIST2H3PS2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
360,Adrenal Gland,HOXA5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
361,Adrenal Gland,INSM1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
362,Adrenal Gland,INSRR,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
363,Adrenal Gland,IZUMO1R,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
364,Adrenal Gland,KCNH5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
365,Adrenal Gland,KCNJ5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
366,Adrenal Gland,KCNK3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
367,Adrenal Gland,KCNN2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
368,Adrenal Gland,KCNQ1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
369,Adrenal Gland,KIAA1024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
370,Adrenal Gland,KLHL4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
371,Adrenal Gland,KRTAP13-4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
372,Adrenal Gland,L1CAM,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
373,Adrenal Gland,LONP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
374,Adrenal Gland,LRRC38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
375,Adrenal Gland,LRRN3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
376,Adrenal Gland,MAP3K15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
377,Adrenal Gland,MAP3K5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
378,Adrenal Gland,MAPK4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
379,Adrenal Gland,MCF2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
380,Adrenal Gland,MCF2L2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
381,Adrenal Gland,MCOLN3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
382,Adrenal Gland,MGARP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
383,Adrenal Gland,MYO7A,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
384,Adrenal Gland,NCAM2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
385,Adrenal Gland,NGB,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
386,Adrenal Gland,NGEF,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
387,Adrenal Gland,NKAIN1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
388,Adrenal Gland,NOX3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
389,Adrenal Gland,NR5A1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
390,Adrenal Gland,PABPN1L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
391,Adrenal Gland,PAPSS2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
392,Adrenal Gland,PCDH15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
393,Adrenal Gland,PCSK2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
394,Adrenal Gland,PDGFD,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
395,Adrenal Gland,PHOX2A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
396,Adrenal Gland,PHOX2B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
397,Adrenal Gland,PIRT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
398,Adrenal Gland,PLBD2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
399,Adrenal Gland,PRLHR,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
400,Adrenal Gland,QPCT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
401,Adrenal Gland,RAPGEF4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
402,Adrenal Gland,RARRES2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
403,Adrenal Gland,RDX,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
404,Adrenal Gland,RFX6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
405,Adrenal Gland,RGS7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
406,Adrenal Gland,RIMS2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
407,Adrenal Gland,RMDN2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
408,Adrenal Gland,RUNDC3B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
409,Adrenal Gland,SCARB1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
410,Adrenal Gland,Sep-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
411,Adrenal Gland,SERPINA5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
412,Adrenal Gland,SLC10A4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
413,Adrenal Gland,SLC18A1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
414,Adrenal Gland,SLC23A2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
415,Adrenal Gland,SLC27A6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
416,Adrenal Gland,SLC40A1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
417,Adrenal Gland,SLC47A1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
418,Adrenal Gland,SLC6A2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
419,Adrenal Gland,SLITRK4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
420,Adrenal Gland,SMIM10L2A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
421,Adrenal Gland,SNCG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
422,Adrenal Gland,SNTB1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
423,Adrenal Gland,SOAT1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
424,Adrenal Gland,ST3GAL5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
425,Adrenal Gland,ST8SIA5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
426,Adrenal Gland,STK32A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
427,Adrenal Gland,TCP11X1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
428,Adrenal Gland,TLX2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
429,Adrenal Gland,TM7SF2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
430,Adrenal Gland,TMIE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
431,Adrenal Gland,TPD52L1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
432,Adrenal Gland,TRPC7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
433,Adrenal Gland,VAT1L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
434,Adrenal Gland,VSTM2A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
435,Adrenal Gland,WDR63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
436,Adrenal Gland,WHRN,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
437,Adrenal Gland,WNT8B,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
438,Adrenal Gland,ZNF275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
439,Adrenal Gland,ZNF280A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
440,Adrenal Gland,ZNF331,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
441,Bone Marrow,IGLL1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
442,Bone Marrow,CTSG,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
443,Bone Marrow,OR10Z1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
444,Bone Marrow,BX088645.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
445,Bone Marrow,DEFA1B,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
446,Bone Marrow,MPO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
447,Bone Marrow,Z82206.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
448,Bone Marrow,OTOF,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
449,Bone Marrow,SPATC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
450,Bone Marrow,TREML4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
451,Bone Marrow,GATA1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
452,Bone Marrow,MS4A3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
453,Bone Marrow,RNASE2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
454,Bone Marrow,ADD2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
455,Bone Marrow,GYPA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
456,Bone Marrow,OR52K2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
457,Bone Marrow,OR6N2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
458,Bone Marrow,PRG3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
459,Bone Marrow,RHAG,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
460,Bone Marrow,RNASE3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
461,Bone Marrow,CLEC12A,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
462,Bone Marrow,ELANE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
463,Bone Marrow,GFI1B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
464,Bone Marrow,H1FX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
465,Bone Marrow,MCEMP1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
466,Bone Marrow,ADORA2A,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
467,Bone Marrow,AZU1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
468,Bone Marrow,C17orf99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
469,Bone Marrow,CEBPE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
470,Bone Marrow,DEFA1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
471,Bone Marrow,DEFA3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
472,Bone Marrow,DEFA4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
473,Bone Marrow,FAM129C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
474,Bone Marrow,HBB,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
475,Bone Marrow,HBD,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
476,Bone Marrow,IPCEF1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
477,Bone Marrow,OR6N1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
478,Bone Marrow,PLPPR3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
479,Bone Marrow,PRSS57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
480,Bone Marrow,SMIM35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
481,Bone Marrow,SPN,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
482,Bone Marrow,SPNS3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
483,Bone Marrow,TSPO2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
484,Bone Marrow,AC018755.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
485,Bone Marrow,AHSP,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
486,Bone Marrow,ARHGDIB,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
487,Bone Marrow,BIN2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
488,Bone Marrow,CA1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
489,Bone Marrow,CCL7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
490,Bone Marrow,CIB3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
491,Bone Marrow,CXCL8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
492,Bone Marrow,FBXO5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
493,Bone Marrow,FGR,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
494,Bone Marrow,FUT4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
495,Bone Marrow,GALR2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
496,Bone Marrow,HASPIN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
497,Bone Marrow,HBA2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
498,Bone Marrow,ICAM4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
499,Bone Marrow,IFNB1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
500,Bone Marrow,KEL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
501,Bone Marrow,KIF18B,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
502,Bone Marrow,MMP8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
503,Bone Marrow,MMP9,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
504,Bone Marrow,NME8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
505,Bone Marrow,RFLNB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
506,Bone Marrow,TACC3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
507,Bone Marrow,TBC1D10C,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
508,Bone Marrow,TERT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
509,Bone Marrow,TMCC2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
510,Bone Marrow,AC008763.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
511,Bone Marrow,ARHGAP15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
512,Bone Marrow,ARHGAP45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
513,Bone Marrow,BPI,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
514,Bone Marrow,C12orf71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
515,Bone Marrow,CD300LF,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
516,Bone Marrow,CEACAM4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
517,Bone Marrow,CEACAM8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
518,Bone Marrow,CENPF,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
519,Bone Marrow,CORO1A,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
520,Bone Marrow,CST7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
521,Bone Marrow,DOK3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
522,Bone Marrow,DTL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
523,Bone Marrow,EPB42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
524,Bone Marrow,FCN1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
525,Bone Marrow,FOXD4L1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
526,Bone Marrow,GCA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
527,Bone Marrow,GMFG,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
528,Bone Marrow,GYPB,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
529,Bone Marrow,HBA1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
530,Bone Marrow,HBM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
531,Bone Marrow,HBQ1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
532,Bone Marrow,HIST1H1E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
533,Bone Marrow,KCNQ5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
534,Bone Marrow,KIF14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
535,Bone Marrow,LST1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
536,Bone Marrow,MLNR,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
537,Bone Marrow,MYO1F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
538,Bone Marrow,NCAPH,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
539,Bone Marrow,NCF4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
540,Bone Marrow,NUSAP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
541,Bone Marrow,OR10G3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
542,Bone Marrow,OR2W3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
543,Bone Marrow,OR3A3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
544,Bone Marrow,PF4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
545,Bone Marrow,PRTN3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
546,Bone Marrow,RAC2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
547,Bone Marrow,RGS19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
548,Bone Marrow,S100A12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
549,Bone Marrow,SERPINB10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
550,Bone Marrow,SIGLEC14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
551,Bone Marrow,SIGLEC5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
552,Bone Marrow,SNCA,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
553,Bone Marrow,SPTA1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
554,Bone Marrow,TREML1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
555,Bone Marrow,UQCRHL,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
556,Bone Marrow,USP29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
557,Bone Marrow,VSTM1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
558,Bone Marrow,ZAR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
559,Bone Marrow,ALAS2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
560,Bone Marrow,ANKRD18A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
561,Bone Marrow,ANKRD61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
562,Bone Marrow,C17orf53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
563,Bone Marrow,CD300LB,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
564,Bone Marrow,CDCA5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
565,Bone Marrow,CDCA8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
566,Bone Marrow,CDT1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
567,Bone Marrow,CLEC4D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
568,Bone Marrow,CLEC7A,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
569,Bone Marrow,CLSPN,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
570,Bone Marrow,CSF3R,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
571,Bone Marrow,E2F2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
572,Bone Marrow,FCHO1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
573,Bone Marrow,GCNT7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
574,Bone Marrow,GP9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
575,Bone Marrow,HIST2H2AC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
576,Bone Marrow,HJURP,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
577,Bone Marrow,HMGB2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
578,Bone Marrow,HYAL3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
579,Bone Marrow,ICOS,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
580,Bone Marrow,IFIT1B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
581,Bone Marrow,IRAK1BP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
582,Bone Marrow,IVNS1ABP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
583,Bone Marrow,LHFPL5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
584,Bone Marrow,LILRA2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
585,Bone Marrow,NCF2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
586,Bone Marrow,NFE2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
587,Bone Marrow,NLRP12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
588,Bone Marrow,NLRP3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
589,Bone Marrow,NRIP3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
590,Bone Marrow,OR2AK2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
591,Bone Marrow,OR4D1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
592,Bone Marrow,OSCAR,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
593,Bone Marrow,PADI4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
594,Bone Marrow,PIK3CG,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
595,Bone Marrow,PKMYT1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
596,Bone Marrow,PRAMEF18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
597,Bone Marrow,PRRT4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
598,Bone Marrow,RELT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
599,Bone Marrow,RHCE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
600,Bone Marrow,RNF138,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
601,Bone Marrow,RXFP4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
602,Bone Marrow,S1PR4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
603,Bone Marrow,SMIM3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
604,Bone Marrow,VNN3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
605,Bone Marrow,ABCA13,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
606,Bone Marrow,ABCA7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
607,Bone Marrow,AC001226.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
608,Bone Marrow,AC005837.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
609,Bone Marrow,AC008878.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
